#tf_id	tg_id	regulatory_function
NCU00499	NCU06232	-
NCU00499	NCU06301	-
NCU00499	NCU06307	-
NCU00499	NCU06315	+
NCU00499	NCU06366	+
NCU00499	NCU06404	+
NCU00499	NCU06420	-
NCU00499	NCU06425	+
NCU00499	NCU06432	-
NCU00499	NCU06441	-
NCU00499	NCU06457	-
NCU00499	NCU06459	+
NCU00499	NCU06464	-
NCU00499	NCU06482	-
NCU00499	NCU06495	-
NCU00499	NCU06512	-
NCU00499	NCU06524	+
NCU00499	NCU06549	-
NCU00499	NCU06550	-
NCU00499	NCU06562	+
NCU00499	NCU06597	+
NCU00499	NCU06606	-
NCU00499	NCU06651	+
NCU00499	NCU06660	+
NCU00499	NCU06661	-
NCU00499	NCU06666	-
NCU00499	NCU06698	-
NCU00499	NCU06699	+
NCU00499	NCU06711	-
NCU00499	NCU06722	-
NCU00499	NCU06727	-
NCU00499	NCU06740	-
NCU00499	NCU06744	+
NCU00499	NCU06768	-
NCU00499	NCU06783	-
NCU00499	NCU06785	-
NCU00499	NCU06843	-
NCU00499	NCU06871	+
NCU00499	NCU06888	+
NCU00499	NCU06892	-
NCU00499	NCU06911	+
NCU00499	NCU06912	+
NCU00499	NCU06989	+
NCU00499	NCU06992	-
NCU00499	NCU06997	+
NCU00499	NCU07003	+
NCU00499	NCU07057	-
NCU00499	NCU07121	+
NCU00499	NCU07127	-
NCU00499	NCU07139	+
NCU00499	NCU07182	-
NCU00499	NCU07307	-
NCU00499	NCU07308	-
NCU00499	NCU07309	+
NCU00499	NCU07318	+
NCU00499	NCU07326	+
NCU00499	NCU07363	-
NCU00499	NCU07386	-
NCU00499	NCU07408	-
NCU00499	NCU07439	+
NCU00499	NCU07443	+
NCU00499	NCU07455	+
NCU00499	NCU07458	-
NCU00499	NCU07495	+
NCU00499	NCU07517	+
NCU00499	NCU07523	+
NCU00499	NCU07550	-
NCU00499	NCU07583	+
NCU00499	NCU07659	-
NCU00499	NCU07670	-
NCU00499	NCU07690	-
NCU00499	NCU07726	-
NCU00499	NCU07732	-
NCU00499	NCU07733	-
NCU00499	NCU07787	+
NCU00499	NCU07807	-
NCU00499	NCU07813	+
NCU00499	NCU07817	+
NCU00499	NCU07829	-
NCU00499	NCU07830	-
NCU00499	NCU07853	+
NCU00499	NCU07855	+
NCU00499	NCU07857	-
NCU00499	NCU07876	+
NCU00499	NCU07877	+
NCU00499	NCU07914	-
NCU00499	NCU07930	-
NCU00499	NCU07948	+
NCU00499	NCU07959	-
NCU00499	NCU07997	+
NCU00499	NCU08038	-
NCU00499	NCU08045	-
NCU00499	NCU08087	+
NCU00499	NCU08120	-
NCU00499	NCU08130	+
NCU00499	NCU08132	+
NCU00499	NCU08133	-
NCU00499	NCU08162	-
NCU00499	NCU08195	-
NCU00499	NCU08226	+
NCU00499	NCU08228	+
NCU00499	NCU08273	+
NCU00499	NCU08277	-
NCU00499	NCU08287	-
NCU00499	NCU08291	-
NCU00499	NCU08296	-
NCU00499	NCU08302	-
NCU00499	NCU08329	-
NCU00499	NCU08332	+
NCU00499	NCU08336	+
NCU00499	NCU08344	-
NCU00499	NCU08352	-
NCU00499	NCU08409	-
NCU00499	NCU08427	+
NCU00499	NCU08471	-
NCU00499	NCU08502	-
NCU00499	NCU08535	-
NCU00499	NCU08541	+
NCU00499	NCU08620	-
NCU00499	NCU08621	+
NCU00499	NCU08627	-
NCU00499	NCU08677	+
NCU00499	NCU08685	-
NCU00499	NCU08720	+
NCU00499	NCU08755	+
NCU00499	NCU08761	+
NCU00499	NCU08807	+
NCU00499	NCU08847	+
NCU00499	NCU08856	+
NCU00499	NCU08882	-
NCU00499	NCU08894	-
NCU00499	NCU08903	-
NCU00499	NCU08940	-
NCU00499	NCU08946	-
NCU00499	NCU08949	+
NCU00499	NCU08963	-
NCU00499	NCU08964	-
NCU00499	NCU08969	+
NCU00499	NCU08986	+
NCU00499	NCU09043	+
NCU00499	NCU09055	+
NCU00499	NCU09089	-
NCU00499	NCU09109	-
NCU00499	NCU09111	-
NCU00499	NCU09130	+
NCU00499	NCU09131	-
NCU00499	NCU09175	+
NCU00499	NCU09209	+
NCU00499	NCU09212	+
NCU00499	NCU09230	+
NCU00499	NCU09251	-
NCU00499	NCU09263	+
NCU00499	NCU09287	+
NCU00499	NCU09298	+
NCU00499	NCU09320	-
NCU00499	NCU09345	-
NCU00499	NCU09355	+
NCU00499	NCU09409	+
NCU00499	NCU09442	-
NCU00499	NCU09463	-
NCU00499	NCU09497	+
NCU00499	NCU09525	+
NCU00499	NCU09534	-
NCU00499	NCU09539	-
NCU00499	NCU09648	+
NCU00499	NCU09707	-
NCU00499	NCU09738	+
NCU00499	NCU09788	+
NCU00499	NCU09789	-
NCU00499	NCU09798	+
NCU00499	NCU09803	-
NCU00499	NCU09816	-
NCU00499	NCU09817	-
NCU00499	NCU09826	-
NCU00499	NCU09873	+
NCU00499	NCU09896	-
NCU00499	NCU09931	+
NCU00499	NCU09949	+
NCU00499	NCU10040	+
NCU00499	NCU10042	-
NCU00499	NCU10180	-
NCU00499	NCU10279	-
NCU00499	NCU10498	-
NCU00499	NCU10519	+
NCU00499	NCU10613	-
NCU00499	NCU10966	+
NCU00499	NCU10970	+
NCU00749	NCU00008	-
NCU00749	NCU00122	+
NCU00749	NCU00124	+
NCU00749	NCU00177	+
NCU00749	NCU00230	+
NCU00749	NCU00242	+
NCU00749	NCU00270	+
NCU00749	NCU00317	-
NCU00749	NCU00320	+
NCU00749	NCU00325	-
NCU00749	NCU00334	-
NCU00749	NCU00355	+
NCU00749	NCU00382	+
NCU00749	NCU00441	+
NCU00749	NCU00451	+
NCU00749	NCU00485	+
NCU00749	NCU00554	+
NCU00749	NCU00569	-
NCU00749	NCU00579	+
NCU00749	NCU00611	+
NCU00749	NCU00643	+
NCU00749	NCU00667	+
NCU00749	NCU00676	-
NCU00749	NCU00684	+
NCU00749	NCU00711	+
NCU00749	NCU00715	+
NCU00749	NCU00717	+
NCU00749	NCU00747	-
NCU00749	NCU00775	-
NCU00749	NCU00801	+
NCU00749	NCU00810	+
NCU00749	NCU00821	-
NCU00749	NCU00868	+
NCU00749	NCU00891	+
NCU00749	NCU00894	+
NCU00749	NCU00900	+
NCU00749	NCU00912	+
NCU00749	NCU00945	-
NCU00749	NCU00968	-
NCU00749	NCU00979	-
NCU00749	NCU01080	+
NCU00749	NCU01127	-
NCU00749	NCU01136	+
NCU00749	NCU01140	+
NCU00749	NCU01181	+
NCU00749	NCU01240	+
NCU00749	NCU01283	+
NCU00749	NCU01312	-
NCU00749	NCU01348	+
NCU00749	NCU01410	+
NCU00749	NCU01433	+
NCU00749	NCU01487	+
NCU00749	NCU01560	+
NCU00749	NCU01629	+
NCU00749	NCU01640	+
NCU00749	NCU01648	+
NCU00749	NCU01652	+
NCU00749	NCU01669	+
NCU00749	NCU01696	+
NCU00749	NCU01720	+
NCU00749	NCU01735	+
NCU00749	NCU01754	+
NCU00749	NCU01821	+
NCU00749	NCU01828	+
NCU00749	NCU01879	+
NCU00749	NCU01886	+
NCU00749	NCU01901	-
NCU00749	NCU01911	+
NCU00749	NCU01926	+
NCU00749	NCU01954	-
NCU00749	NCU01968	-
NCU00749	NCU02080	-
NCU00749	NCU02138	+
NCU00749	NCU02139	-
NCU00749	NCU02169	-
NCU00749	NCU02182	+
NCU00749	NCU02245	+
NCU00749	NCU02287	+
NCU00749	NCU02296	+
NCU00749	NCU02342	-
NCU00749	NCU02361	+
NCU00749	NCU02366	+
NCU00749	NCU02463	+
NCU00749	NCU02475	+
NCU00749	NCU02490	-
NCU00749	NCU02502	+
NCU00749	NCU02511	-
NCU00749	NCU02515	+
NCU00749	NCU02554	+
NCU00749	NCU02558	+
NCU00749	NCU02576	+
NCU00749	NCU02577	+
NCU00749	NCU02601	+
NCU00749	NCU02624	+
NCU00749	NCU02628	+
NCU00749	NCU02671	+
NCU00749	NCU02706	+
NCU00749	NCU02727	+
NCU00749	NCU02764	+
NCU00749	NCU02814	+
NCU00749	NCU02931	-
NCU00749	NCU02942	-
NCU00749	NCU02945	+
NCU00749	NCU03006	-
NCU00749	NCU03035	+
NCU00749	NCU03042	+
NCU00749	NCU03047	-
NCU00749	NCU03064	+
NCU00749	NCU03078	+
NCU00749	NCU03085	-
NCU00749	NCU03093	+
NCU00749	NCU03097	-
NCU00749	NCU03107	+
NCU00749	NCU03139	+
NCU00749	NCU03208	+
NCU00749	NCU03238	+
NCU00749	NCU03240	+
NCU00749	NCU03255	+
NCU00749	NCU03270	+
NCU00749	NCU03284	+
NCU00749	NCU03331	-
NCU00749	NCU03335	-
NCU00749	NCU03350	+
NCU00749	NCU03370	+
NCU00749	NCU03388	+
NCU00749	NCU03405	-
NCU00749	NCU03435	+
NCU00749	NCU03451	+
NCU00749	NCU03461	+
NCU00749	NCU03492	+
NCU00749	NCU03509	-
NCU00749	NCU03518	+
NCU00749	NCU03569	+
NCU00749	NCU03633	+
NCU00749	NCU03651	+
NCU00749	NCU03686	+
NCU00749	NCU03695	+
NCU00749	NCU03697	+
NCU00749	NCU03698	+
NCU00749	NCU03725	+
NCU00749	NCU03739	+
NCU00749	NCU03793	-
NCU00749	NCU03833	-
NCU00749	NCU03877	+
NCU00749	NCU03938	+
NCU00749	NCU03952	+
NCU00749	NCU04010	+
NCU00749	NCU04019	+
NCU00749	NCU04085	+
NCU00749	NCU04088	+
NCU00749	NCU04092	+
NCU00749	NCU04130	+
NCU00749	NCU04152	+
NCU00749	NCU04189	-
NCU00749	NCU04195	+
NCU00749	NCU04244	+
NCU00749	NCU04268	+
NCU00749	NCU04284	-
NCU00749	NCU04287	-
NCU00749	NCU04307	+
NCU00749	NCU04314	+
NCU00749	NCU04344	+
NCU00749	NCU04350	+
NCU00749	NCU04382	+
NCU00749	NCU04411	+
NCU00749	NCU04428	+
NCU00749	NCU04451	+
NCU00749	NCU04491	-
NCU00749	NCU04509	+
NCU00749	NCU04513	+
NCU00749	NCU04533	-
NCU00749	NCU04534	-
NCU00749	NCU04569	+
NCU00749	NCU04580	+
NCU00749	NCU04583	+
NCU00749	NCU04585	+
NCU00749	NCU04601	+
NCU00749	NCU04639	+
NCU00749	NCU04643	+
NCU00749	NCU04652	+
NCU00749	NCU04741	-
NCU00749	NCU04774	+
NCU00749	NCU04824	+
NCU00749	NCU04838	-
NCU00749	NCU04866	-
NCU00749	NCU04872	+
NCU00749	NCU04887	+
NCU00749	NCU04923	-
NCU00749	NCU04932	+
NCU00749	NCU04990	+
NCU00749	NCU05020	-
NCU00749	NCU05197	+
NCU00749	NCU05210	-
NCU00749	NCU05264	+
NCU00749	NCU05290	+
NCU00749	NCU05302	-
NCU00749	NCU05306	+
NCU00749	NCU05342	+
NCU00749	NCU05381	+
NCU00749	NCU05419	+
NCU00749	NCU05435	+
NCU00749	NCU05502	-
NCU00749	NCU05541	+
NCU00749	NCU05554	-
NCU00749	NCU05591	+
NCU00749	NCU05664	+
NCU00749	NCU05721	+
NCU00749	NCU05780	-
NCU00749	NCU05809	-
NCU00749	NCU05899	+
NCU00749	NCU05921	+
NCU00749	NCU05922	+
NCU00749	NCU05956	+
NCU00749	NCU05974	+
NCU00749	NCU05985	+
NCU00749	NCU05989	+
NCU00749	NCU06042	+
NCU00749	NCU06075	+
NCU00749	NCU06090	+
NCU00749	NCU06110	+
NCU00749	NCU06176	-
NCU00749	NCU06181	+
NCU00749	NCU06203	+
NCU00749	NCU06207	+
NCU00749	NCU06231	+
NCU00749	NCU06252	+
NCU00749	NCU06307	-
NCU00749	NCU06308	+
NCU00749	NCU06310	+
NCU00749	NCU06311	+
NCU00749	NCU06371	-
NCU00749	NCU06382	+
NCU00749	NCU06416	+
NCU00749	NCU06436	+
NCU00749	NCU06438	+
NCU00749	NCU06465	+
NCU00749	NCU06495	+
NCU00749	NCU06524	+
NCU00749	NCU06585	-
NCU00749	NCU06697	+
NCU00749	NCU06754	+
NCU00749	NCU06772	+
NCU00749	NCU06790	-
NCU00749	NCU06791	-
NCU00749	NCU06811	-
NCU00749	NCU06815	+
NCU00749	NCU06915	+
NCU00749	NCU06924	+
NCU00749	NCU06940	+
NCU00749	NCU06991	+
NCU00749	NCU07049	+
NCU00749	NCU07129	+
NCU00749	NCU07143	+
NCU00749	NCU07221	+
NCU00749	NCU07257	+
NCU00749	NCU07258	+
NCU00749	NCU07277	+
NCU00749	NCU07281	+
NCU00749	NCU07287	+
NCU00749	NCU07293	+
NCU00749	NCU07319	+
NCU00749	NCU07325	-
NCU00749	NCU07389	+
NCU00749	NCU07392	+
NCU00749	NCU07405	+
NCU00749	NCU07423	+
NCU00749	NCU07432	-
NCU00749	NCU07435	+
NCU00749	NCU07439	+
NCU00749	NCU07467	+
NCU00749	NCU07503	+
NCU00749	NCU07552	+
NCU00749	NCU07576	+
NCU00749	NCU07577	-
NCU00749	NCU07618	+
NCU00749	NCU07720	+
NCU00749	NCU07722	-
NCU00749	NCU07725	-
NCU00749	NCU07737	+
NCU00749	NCU07814	+
NCU00749	NCU07832	+
NCU00749	NCU07889	-
NCU00749	NCU07895	+
NCU00749	NCU07910	-
NCU00749	NCU07939	-
NCU00749	NCU07965	+
NCU00749	NCU07999	-
NCU00749	NCU08035	+
NCU00749	NCU08047	+
NCU00749	NCU08072	+
NCU00749	NCU08154	+
NCU00749	NCU08155	+
NCU00749	NCU08168	+
NCU00749	NCU08194	+
NCU00749	NCU08216	+
NCU00749	NCU08275	+
NCU00749	NCU08280	+
NCU00749	NCU08292	+
NCU00749	NCU08297	+
NCU00749	NCU08303	+
NCU00749	NCU08331	+
NCU00749	NCU08365	-
NCU00749	NCU08366	-
NCU00749	NCU08417	+
NCU00749	NCU08440	-
NCU00749	NCU08455	-
NCU00749	NCU08457	-
NCU00749	NCU08500	-
NCU00749	NCU08550	+
NCU00749	NCU08600	+
NCU00749	NCU08631	+
NCU00749	NCU08643	+
NCU00749	NCU08648	+
NCU00749	NCU08664	-
NCU00749	NCU08683	+
NCU00749	NCU08726	-
NCU00749	NCU08727	-
NCU00749	NCU08769	-
NCU00749	NCU08771	+
NCU00749	NCU08794	-
NCU00749	NCU08809	+
NCU00749	NCU08894	+
NCU00749	NCU09005	+
NCU00749	NCU09090	+
NCU00749	NCU09098	+
NCU00749	NCU09100	-
NCU00749	NCU09132	-
NCU00749	NCU09160	+
NCU00749	NCU09167	-
NCU00749	NCU09182	+
NCU00749	NCU09209	-
NCU00749	NCU09220	-
NCU00749	NCU09235	-
NCU00749	NCU09317	+
NCU00749	NCU09365	-
NCU00749	NCU09401	+
NCU00749	NCU09450	+
NCU00749	NCU09482	+
NCU00749	NCU09514	+
NCU00749	NCU09528	-
NCU00749	NCU09562	-
NCU00749	NCU09570	-
NCU00749	NCU09599	-
NCU00749	NCU09637	+
NCU00749	NCU09657	+
NCU00749	NCU09702	+
NCU00749	NCU09712	-
NCU00749	NCU09741	+
NCU00749	NCU09770	+
NCU00749	NCU09772	-
NCU00749	NCU09773	+
NCU00749	NCU09775	+
NCU00749	NCU09799	-
NCU00749	NCU09810	+
NCU00749	NCU09862	+
NCU00749	NCU09879	-
NCU00749	NCU09883	-
NCU00749	NCU09886	+
NCU00749	NCU09888	-
NCU00749	NCU09911	-
NCU00749	NCU09980	+
NCU00749	NCU09998	-
NCU00749	NCU10035	-
NCU00749	NCU10055	-
NCU00749	NCU10276	-
NCU00749	NCU10284	+
NCU00749	NCU10360	-
NCU00749	NCU10476	+
NCU00749	NCU10809	+
NCU00749	NCU10853	+
NCU00749	NCU10987	+
NCU00749	NCU11095	-
NCU00749	NCU11109	+
NCU00749	NCU11129	+
NCU00749	NCU11179	+
NCU00749	NCU11291	+
NCU00749	NCU11295	+
NCU00749	NCU11320	+
NCU00749	NCU11338	+
NCU00749	NCU11379	+
NCU00749	NCU11384	+
NCU00749	NCU11385	+
NCU00749	NCU11393	+
NCU00749	NCU11426	+
NCU00749	NCU11463	+
NCU00749	NCU11522	+
NCU00749	NCU11562	+
NCU00749	NCU11625	+
NCU00749	NCU11726	+
NCU00749	NCU11745	+
NCU00749	NCU11826	-
NCU00749	NCU11841	+
NCU00749	NCU11868	-
NCU00749	NCU11879	+
NCU00749	NCU11885	+
NCU00749	NCU11891	+
NCU00749	NCU11893	-
NCU00749	NCU11896	-
NCU00749	NCU11897	-
NCU00749	NCU12005	+
NCU00749	NCU12024	+
NCU00749	NCU12041	+
NCU00749	NCU12042	+
NCU00749	NCU12067	+
NCU00749	NCU12098	+
NCU00749	NCU12108	-
NCU00749	NCU12114	-
NCU00808	NCU01900	+
NCU00808	NCU02343	+
NCU00808	NCU05924	+
NCU00808	NCU07130	+
NCU00808	NCU07225	+
NCU00808	NCU08189	+
NCU00808	NCU09652	+
NCU00902	NCU00011	NaN
NCU00902	NCU00014	NaN
NCU00902	NCU00024	-
NCU00902	NCU00026	-
NCU00902	NCU00046	-
NCU00902	NCU00052	-
NCU00902	NCU00060	-
NCU00902	NCU00062	NaN
NCU00902	NCU00064	NaN
NCU00902	NCU00097	+
NCU00902	NCU00099	NaN
NCU00902	NCU00100	NaN
NCU00902	NCU00102	+
NCU00902	NCU00104	+
NCU00902	NCU00105	NaN
NCU00902	NCU00128	NaN
NCU00902	NCU00130	+
NCU00902	NCU00152	NaN
NCU00902	NCU00155	NaN
NCU00902	NCU00169	+
NCU00902	NCU00171	NaN
NCU00902	NCU00172	NaN
NCU00902	NCU00175	+
NCU00902	NCU00194	NaN
NCU00902	NCU00201	NaN
NCU00902	NCU00202	NaN
NCU00902	NCU00203	NaN
NCU00902	NCU00206	+
NCU00902	NCU00209	-
NCU00902	NCU00216	+
NCU00902	NCU00222	NaN
NCU00902	NCU00223	NaN
NCU00902	NCU00225	+
NCU00902	NCU00236	NaN
NCU00902	NCU00240	-
NCU00902	NCU00243	NaN
NCU00902	NCU00244	NaN
NCU00902	NCU00258	+
NCU00902	NCU00263	+
NCU00902	NCU00265	NaN
NCU00902	NCU00275	+
NCU00902	NCU00276	NaN
NCU00902	NCU00285	+
NCU00902	NCU00289	+
NCU00902	NCU00290	+
NCU00902	NCU00304	+
NCU00902	NCU00309	+
NCU00902	NCU00315	+
NCU00902	NCU00321	+
NCU00902	NCU00322	+
NCU00902	NCU00326	+
NCU00902	NCU00327	NaN
NCU00902	NCU00340	NaN
NCU00902	NCU00354	NaN
NCU00902	NCU00355	+
NCU00902	NCU00359	NaN
NCU00902	NCU00360	NaN
NCU00902	NCU00365	-
NCU00902	NCU00373	-
NCU00902	NCU00382	NaN
NCU00902	NCU00385	+
NCU00902	NCU00392	NaN
NCU00902	NCU00399	+
NCU00902	NCU00401	NaN
NCU00902	NCU00405	+
NCU00902	NCU00413	+
NCU00902	NCU00420	NaN
NCU00902	NCU00431	+
NCU00902	NCU00461	+
NCU00902	NCU00463	+
NCU00902	NCU00475	+
NCU00902	NCU00486	-
NCU00902	NCU00489	+
NCU00902	NCU00498	NaN
NCU00902	NCU00499	+
NCU00902	NCU00502	+
NCU00902	NCU00536	+
NCU00902	NCU00550	NaN
NCU00902	NCU00551	NaN
NCU00902	NCU00552	+
NCU00902	NCU00554	+
NCU00902	NCU00567	+
NCU00902	NCU00573	NaN
NCU00902	NCU00575	+
NCU00902	NCU00582	+
NCU00902	NCU00583	NaN
NCU00902	NCU00584	NaN
NCU00902	NCU00585	+
NCU00902	NCU00586	NaN
NCU00902	NCU00600	+
NCU00902	NCU00609	NaN
NCU00902	NCU00627	NaN
NCU00902	NCU00628	NaN
NCU00902	NCU00629	+
NCU00902	NCU00631	NaN
NCU00902	NCU00633	+
NCU00902	NCU00634	+
NCU00902	NCU00635	+
NCU00902	NCU00636	+
NCU00902	NCU00644	NaN
NCU00902	NCU00646	NaN
NCU00902	NCU00667	NaN
NCU00902	NCU00668	NaN
NCU00902	NCU00673	-
NCU00902	NCU00675	NaN
NCU00902	NCU00685	NaN
NCU00902	NCU00687	NaN
NCU00902	NCU00692	+
NCU00902	NCU00695	+
NCU00902	NCU00696	-
NCU00902	NCU00706	+
NCU00902	NCU00716	+
NCU00902	NCU00717	NaN
NCU00902	NCU00729	+
NCU00902	NCU00739	+
NCU00902	NCU00740	NaN
NCU00902	NCU00741	NaN
NCU00902	NCU00743	+
NCU00902	NCU00746	NaN
NCU00902	NCU00749	NaN
NCU00902	NCU00754	NaN
NCU00902	NCU00755	-
NCU00902	NCU00762	+
NCU00902	NCU00768	+
NCU00902	NCU00782	+
NCU00902	NCU00786	NaN
NCU00902	NCU00787	NaN
NCU00902	NCU00790	-
NCU00902	NCU00792	NaN
NCU00902	NCU00801	+
NCU00902	NCU00806	NaN
NCU00902	NCU00812	NaN
NCU00902	NCU00821	+
NCU00902	NCU00828	+
NCU00902	NCU00836	+
NCU00902	NCU00857	NaN
NCU00902	NCU00859	NaN
NCU00902	NCU00865	NaN
NCU00902	NCU00866	NaN
NCU00902	NCU00873	+
NCU00902	NCU00878	+
NCU00902	NCU00884	+
NCU00902	NCU00890	+
NCU00902	NCU00899	-
NCU00902	NCU00903	NaN
NCU00902	NCU00911	+
NCU00902	NCU00914	NaN
NCU00902	NCU00915	+
NCU00902	NCU00923	NaN
NCU00902	NCU00935	NaN
NCU00902	NCU00937	+
NCU00902	NCU00938	NaN
NCU00902	NCU00939	NaN
NCU00902	NCU00951	+
NCU00902	NCU00957	NaN
NCU00902	NCU00963	+
NCU00902	NCU00979	+
NCU00902	NCU00990	NaN
NCU00902	NCU00995	+
NCU00902	NCU01007	+
NCU00902	NCU01036	-
NCU00902	NCU01050	+
NCU00902	NCU01059	+
NCU00902	NCU01060	NaN
NCU00902	NCU01066	+
NCU00902	NCU01078	NaN
NCU00902	NCU01084	+
NCU00902	NCU01107	+
NCU00902	NCU01146	+
NCU00902	NCU01153	NaN
NCU00902	NCU01154	+
NCU00902	NCU01172	+
NCU00902	NCU01175	+
NCU00902	NCU01181	+
NCU00902	NCU01183	+
NCU00902	NCU01195	-
NCU00902	NCU01197	NaN
NCU00902	NCU01198	NaN
NCU00902	NCU01219	+
NCU00902	NCU01231	+
NCU00902	NCU01233	NaN
NCU00902	NCU01234	+
NCU00902	NCU01241	+
NCU00902	NCU01242	+
NCU00902	NCU01243	+
NCU00902	NCU01258	+
NCU00902	NCU01278	NaN
NCU00902	NCU01283	-
NCU00902	NCU01292	NaN
NCU00902	NCU01294	NaN
NCU00902	NCU01297	+
NCU00902	NCU01300	+
NCU00902	NCU01301	+
NCU00902	NCU01312	-
NCU00902	NCU01315	NaN
NCU00902	NCU01317	+
NCU00902	NCU01319	-
NCU00902	NCU01328	+
NCU00902	NCU01331	-
NCU00902	NCU01337	+
NCU00902	NCU01382	+
NCU00902	NCU01385	NaN
NCU00902	NCU01386	+
NCU00902	NCU01391	-
NCU00902	NCU01392	NaN
NCU00902	NCU01399	+
NCU00902	NCU01401	NaN
NCU00902	NCU01410	NaN
NCU00902	NCU01414	+
NCU00902	NCU01417	+
NCU00902	NCU01418	+
NCU00902	NCU01422	NaN
NCU00902	NCU01423	NaN
NCU00902	NCU01424	+
NCU00902	NCU01427	+
NCU00902	NCU01430	+
NCU00902	NCU01443	+
NCU00902	NCU01451	+
NCU00902	NCU01452	+
NCU00902	NCU01477	NaN
NCU00902	NCU01478	+
NCU00902	NCU01483	-
NCU00902	NCU01487	+
NCU00902	NCU01498	NaN
NCU00902	NCU01504	-
NCU00902	NCU01509	+
NCU00902	NCU01510	+
NCU00902	NCU01516	+
NCU00902	NCU01525	NaN
NCU00902	NCU01528	+
NCU00902	NCU01545	-
NCU00902	NCU01546	+
NCU00902	NCU01555	+
NCU00902	NCU01560	-
NCU00902	NCU01589	-
NCU00902	NCU01595	+
NCU00902	NCU01629	+
NCU00902	NCU01632	+
NCU00902	NCU01640	NaN
NCU00902	NCU01648	+
NCU00902	NCU01653	NaN
NCU00902	NCU01654	NaN
NCU00902	NCU01666	+
NCU00902	NCU01679	NaN
NCU00902	NCU01681	NaN
NCU00902	NCU01689	+
NCU00902	NCU01692	+
NCU00902	NCU01695	NaN
NCU00902	NCU01697	+
NCU00902	NCU01704	+
NCU00902	NCU01720	+
NCU00902	NCU01726	NaN
NCU00902	NCU01728	NaN
NCU00902	NCU01740	-
NCU00902	NCU01752	NaN
NCU00902	NCU01754	+
NCU00902	NCU01776	+
NCU00902	NCU01781	+
NCU00902	NCU01788	NaN
NCU00902	NCU01800	+
NCU00902	NCU01808	+
NCU00902	NCU01809	NaN
NCU00902	NCU01810	NaN
NCU00902	NCU01820	NaN
NCU00902	NCU01823	NaN
NCU00902	NCU01827	+
NCU00902	NCU01830	NaN
NCU00902	NCU01835	+
NCU00902	NCU01843	+
NCU00902	NCU01856	NaN
NCU00902	NCU01861	NaN
NCU00902	NCU01862	NaN
NCU00902	NCU01871	+
NCU00902	NCU01872	NaN
NCU00902	NCU01873	+
NCU00902	NCU01886	-
NCU00902	NCU01889	NaN
NCU00902	NCU01891	NaN
NCU00902	NCU01898	-
NCU00902	NCU01900	NaN
NCU00902	NCU01902	+
NCU00902	NCU01906	+
NCU00902	NCU01911	NaN
NCU00902	NCU01914	+
NCU00902	NCU01922	NaN
NCU00902	NCU01923	NaN
NCU00902	NCU01924	NaN
NCU00902	NCU01926	NaN
NCU00902	NCU01937	-
NCU00902	NCU01948	+
NCU00902	NCU01949	-
NCU00902	NCU01953	-
NCU00902	NCU01970	+
NCU00902	NCU01971	NaN
NCU00902	NCU01972	+
NCU00902	NCU01977	NaN
NCU00902	NCU01983	+
NCU00902	NCU01984	NaN
NCU00902	NCU01985	+
NCU00902	NCU01996	NaN
NCU00902	NCU01997	NaN
NCU00902	NCU01998	+
NCU00902	NCU02003	NaN
NCU00902	NCU02027	+
NCU00902	NCU02059	+
NCU00902	NCU02075	+
NCU00902	NCU02086	+
NCU00902	NCU02091	NaN
NCU00902	NCU02094	+
NCU00902	NCU02095	+
NCU00902	NCU02099	+
NCU00902	NCU02106	NaN
NCU00902	NCU02122	NaN
NCU00902	NCU02123	NaN
NCU00902	NCU02133	+
NCU00902	NCU02134	+
NCU00902	NCU02136	+
NCU00902	NCU02138	-
NCU00902	NCU02143	NaN
NCU00902	NCU02175	-
NCU00902	NCU02181	+
NCU00902	NCU02187	NaN
NCU00902	NCU02189	+
NCU00902	NCU02190	+
NCU00902	NCU02191	-
NCU00902	NCU02193	+
NCU00902	NCU02194	NaN
NCU00902	NCU02204	NaN
NCU00902	NCU02207	+
NCU00902	NCU02208	+
NCU00902	NCU02209	-
NCU00902	NCU02224	NaN
NCU00902	NCU02232	+
NCU00902	NCU02238	+
NCU00902	NCU02240	+
NCU00902	NCU02250	+
NCU00902	NCU02252	+
NCU00902	NCU02264	+
NCU00902	NCU02265	+
NCU00902	NCU02273	-
NCU00902	NCU02274	+
NCU00902	NCU02275	NaN
NCU00902	NCU02278	+
NCU00902	NCU02282	NaN
NCU00902	NCU02304	NaN
NCU00902	NCU02307	+
NCU00902	NCU02315	NaN
NCU00902	NCU02323	NaN
NCU00902	NCU02330	+
NCU00902	NCU02333	+
NCU00902	NCU02336	+
NCU00902	NCU02343	+
NCU00902	NCU02344	+
NCU00902	NCU02351	-
NCU00902	NCU02355	NaN
NCU00902	NCU02356	+
NCU00902	NCU02364	+
NCU00902	NCU02367	NaN
NCU00902	NCU02368	NaN
NCU00902	NCU02369	NaN
NCU00902	NCU02373	+
NCU00902	NCU02377	NaN
NCU00902	NCU02397	+
NCU00902	NCU02399	+
NCU00902	NCU02400	+
NCU00902	NCU02403	+
NCU00902	NCU02412	-
NCU00902	NCU02416	-
NCU00902	NCU02422	NaN
NCU00902	NCU02430	+
NCU00902	NCU02438	+
NCU00902	NCU02455	+
NCU00902	NCU02474	NaN
NCU00902	NCU02493	+
NCU00902	NCU02500	+
NCU00902	NCU02509	+
